molska_frakcija_za_A,molska_frakcija_za_C,molska_frakcija_za_D,molska_frakcija_za_E,molska_frakcija_za_F,molska_frakcija_za_G,molska_frakcija_za_H,molska_frakcija_za_I,molska_frakcija_za_K,molska_frakcija_za_L,molska_frakcija_za_M,molska_frakcija_za_N,molska_frakcija_za_P,molska_frakcija_za_Q,molska_frakcija_za_R,molska_frakcija_za_S,molska_frakcija_za_T,molska_frakcija_za_V,molska_frakcija_za_W,molska_frakcija_za_Y,Klasifikacija
0.141,0.0,0.0,0.4104,0.0,0.3118,0.6944,0.0453,0.8379,0.0696,0.709,0.0,0.4177,0.2274,0.8449,0.8757,0.2307,0.8953,0.0,0.2338,
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.718,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4614,0.8673,0.4876,0.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,1.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,
0.29,0.0,0.0192,0.2207,0.0,0.1291,0.7167,0.0498,0.8715,0.0779,0.7302,0.0,0.3312,0.2416,0.8689,0.9585,0.2494,0.7618,0.0,0.2405,1.0
0.27,0.0,0.295,0.3778,0.0,0.2871,0.6611,0.0385,0.7945,0.0571,0.6772,0.0,0.3932,0.206,0.8106,0.8858,0.2051,0.8493,0.0,0.2239,0.0
0.672,0.985,0.506,0.0622,0.8685,0.6868,0.1574,0.5232,0.4506,0.7425,0.2116,0.6002,0.1241,0.6838,0.2545,0.2111,0.1007,0.5616,0.2301,0.9718,1.0
0.918,0.0,0.7146,0.4356,0.1518,0.4602,0.8056,0.1042,0.3933,0.1776,0.3034,0.674,0.4358,0.4991,0.3308,0.4028,0.7573,0.1496,0.0,0.0796,0.0
0.672,0.985,0.506,0.0622,0.8685,0.6868,0.1574,0.5232,0.4506,0.7352,0.2116,0.6002,0.1241,0.6838,0.2545,0.2111,0.1067,0.5616,0.2301,0.9718,1.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,0.0
0.65,0.7568,0.53,0.2904,0.8858,0.9684,0.2222,0.7644,0.6779,0.7342,0.0,0.4806,0.1255,0.4334,0.485,0.0152,0.2727,0.3878,0.8673,0.4876,1.0
0.95,0.0,0.6427,0.4652,0.1565,0.4863,0.837,0.1121,0.417,0.1402,0.2275,0.6979,0.3853,0.4369,0.2999,0.421,0.7979,0.1634,0.0,0.0829,0.0
0.628,0.1351,0.0767,0.3067,0.2113,0.5934,0.3259,0.2922,0.4348,0.1028,0.4374,0.8495,0.6169,1.0,0.1534,0.4154,0.6063,0.2762,0.0,0.2239,1.0
0.665,0.985,0.506,0.0622,0.8811,0.6868,0.1574,0.5232,0.4506,0.7425,0.2116,0.6002,0.1241,0.6838,0.2545,0.2136,0.1007,0.5524,0.2301,0.9718,0.0
0.672,0.985,0.506,0.0622,0.8685,0.6868,0.1574,0.5232,0.4506,0.7352,0.2116,0.6002,0.1299,0.6838,0.2545,0.2111,0.1007,0.5616,0.2301,0.9718,
0.651,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2427,0.4373,0.8673,0.4876,0.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,0.0
0.672,0.985,0.506,0.0622,0.8685,0.6868,0.1574,0.5232,0.4506,0.7352,0.2116,0.6002,0.1241,0.6838,0.2545,0.2136,0.1007,0.5616,0.2301,0.9718,1.0
0.27,0.0,0.295,0.3778,0.0,0.2871,0.6611,0.0385,0.7945,0.0571,0.6772,0.0,0.3932,0.206,0.8106,0.8858,0.2051,0.8493,0.0,0.2239,0.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,1.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,0.0
0.804,0.0,0.53,0.5437,0.1581,0.4904,0.8426,0.1133,0.4209,0.1942,0.3175,0.7019,0.3882,0.4405,0.3016,0.405,0.8039,0.2232,0.0,0.0829,1.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,0.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,1.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,0.0
0.617,0.8589,0.4341,0.2948,1.0,0.8201,0.2778,0.7339,0.7273,0.7373,0.0406,0.659,0.1104,0.2735,0.3967,0.0137,0.2742,0.4707,0.9086,0.4378,1.0
0.905,0.0,0.6499,0.5437,0.1581,0.4217,0.8426,0.1133,0.4209,0.1942,0.2293,0.7019,0.3882,0.4405,0.3016,0.405,0.7663,0.2232,0.0,0.0829,0.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,1.0
0.663,0.982,0.482,0.0844,0.8779,0.6841,0.1426,0.521,0.4486,0.7321,0.2099,0.5982,0.1284,0.6963,0.2408,0.2129,0.0992,0.5765,0.2301,0.995,
0.905,0.0,0.6499,0.5437,0.1581,0.4217,0.8426,0.1133,0.4209,0.1942,0.2293,0.7019,0.3882,0.4405,0.3016,0.405,0.7663,0.2232,0.0,0.0829,1.0
0.651,0.7568,0.6331,0.2919,0.8873,0.9423,0.2222,0.7418,0.6798,0.7362,0.0,0.4606,0.1263,0.4352,0.4859,0.0156,0.2585,0.4131,0.8673,0.4876,0.0
0.672,0.985,0.506,0.0622,0.8685,0.6868,0.1574,0.5232,0.4506,0.7352,0.2116,0.6002,0.1241,0.6838,0.2545,0.2111,0.1067,0.5616,0.2301,0.9718,
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,0.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1121,0.417,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.7228,0.2785,0.0,0.1658,1.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,0.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,1.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,0.0
1.0,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.421,0.6852,0.2209,0.0,0.1658,1.0
0.27,0.0,0.295,0.3778,0.0,0.2871,0.6611,0.0385,0.7945,0.0571,0.6772,0.0,0.3932,0.206,0.8106,0.8858,0.2051,0.8493,0.0,0.2239,
0.895,0.0,0.7122,0.4341,0.1643,0.4533,0.8852,0.1246,0.4526,0.1049,0.2416,0.7348,0.3398,0.4742,0.2254,0.4492,0.7821,0.2451,0.0,0.0879,1.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,0.0
0.611,0.1321,1.0,0.9348,0.0689,0.2706,0.6389,0.5289,0.2431,0.3666,0.2716,0.4357,0.9423,0.8117,0.449,0.2233,0.3178,0.0621,0.0,0.073,1.0
0.586,0.0,0.295,0.5778,0.2113,0.4107,0.6611,0.1914,0.4368,0.3385,0.3598,0.4487,0.7828,0.6057,0.2699,0.3008,0.8144,0.3832,0.0,0.0,0.0
0.95,0.0,0.6427,0.4652,0.1565,0.4863,0.837,0.1121,0.417,0.1402,0.2275,0.6979,0.3853,0.4369,0.2999,0.421,0.7979,0.1634,0.0,0.0829,1.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2142,0.4581,0.6852,0.2209,0.0,0.1658,
0.672,0.985,0.506,0.0622,0.8685,0.6868,0.1574,0.5232,0.4506,0.7352,0.2116,0.6002,0.1241,0.6838,0.2545,0.2111,0.1067,0.5616,0.2301,0.9718,1.0
0.672,0.985,0.506,0.0622,0.8811,0.6868,0.1574,0.5232,0.4506,0.7352,0.2116,0.6002,0.1183,0.6838,0.2545,0.2136,0.1067,0.5524,0.2301,0.9718,
0.64,0.8078,0.5132,0.3111,0.9061,0.9505,0.2167,0.7282,0.7055,0.7425,0.0,0.4536,0.1212,0.4245,0.4602,0.0364,0.2479,0.4499,0.8525,0.4793,1.0
0.95,0.0,0.6427,0.5393,0.1565,0.4176,0.7444,0.1687,0.417,0.1921,0.2275,0.7478,0.3492,0.4369,0.2142,0.4581,0.6852,0.2209,0.0,0.1658,
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,1.0
0.141,0.0,0.0,0.4104,0.0,0.3118,0.6944,0.0453,0.8379,0.0696,0.709,0.0,0.4177,0.2274,0.8449,0.8757,0.2307,0.8953,0.0,0.2338,0.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,1.0
0.27,0.0,0.295,0.3778,0.0,0.2871,0.6611,0.0385,0.7945,0.0571,0.6772,0.0,0.3932,0.206,0.8106,0.8858,0.2051,0.8493,0.0,0.2239,0.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,1.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,
0.672,0.985,0.506,0.0622,0.8685,0.6868,0.1574,0.5232,0.4506,0.7508,0.2116,0.6002,0.1241,0.6838,0.2545,0.2111,0.1007,0.5524,0.2301,0.9718,0.0
0.27,0.0,0.295,0.3778,0.0,0.2871,0.6611,0.0385,0.7945,0.0571,0.6772,0.0,0.3932,0.206,0.8106,0.8858,0.2051,0.8493,0.0,0.2239,1.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1121,0.5158,0.244,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,
0.665,0.976,0.4916,0.0578,0.8717,0.6868,0.1407,0.5164,0.4585,0.7321,0.2081,0.5942,0.1263,0.7158,0.2451,0.2244,0.1014,0.5443,0.2271,1.0,1.0
0.665,0.985,0.506,0.0622,0.856,0.6868,0.1574,0.5232,0.4506,0.7508,0.2116,0.6002,0.1241,0.6838,0.2545,0.2136,0.1007,0.5616,0.2301,0.9718,0.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,1.0
0.27,0.0,0.295,0.3778,0.0,0.2871,0.6611,0.0385,0.7945,0.0571,0.6772,0.0,0.3932,0.206,0.8106,0.8858,0.2051,0.8493,0.0,0.2239,0.0
0.26,0.0,0.5683,0.3452,0.0,0.2665,0.6333,0.0328,0.751,0.0467,0.6508,0.0,0.3701,0.1883,0.8903,0.8464,0.1811,0.9563,0.0,0.2156,1.0
0.27,0.0,0.295,0.3778,0.0,0.2871,0.6611,0.0385,0.7945,0.0571,0.6772,0.0,0.3932,0.206,0.8106,0.8858,0.2051,0.8493,0.0,0.2239,0.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1121,0.417,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.7228,0.2785,0.0,0.1658,1.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,
0.56,0.7477,0.4173,0.3141,0.9092,0.7569,0.3333,0.6614,0.7095,0.7892,0.0353,0.5793,0.1522,0.3162,0.4619,0.0215,0.3125,0.5247,0.8555,0.4478,1.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3131,0.4369,0.2571,0.4581,0.6852,0.2209,0.0,0.1658,1.0
0.672,0.985,0.506,0.0622,0.8685,0.6868,0.1574,0.5323,0.4506,0.7352,0.2116,0.6002,0.1241,0.6838,0.2545,0.2136,0.0954,0.5616,0.2301,0.9718,0.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,1.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,0.0
0.905,0.0,0.6499,0.5437,0.1581,0.4217,0.8426,0.1133,0.4209,0.1942,0.2293,0.7019,0.3882,0.4405,0.3016,0.405,0.7663,0.2232,0.0,0.0829,1.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3131,0.4369,0.2571,0.4581,0.6852,0.2209,0.0,0.1658,0.0
0.95,0.0,0.5228,0.5393,0.1565,0.4863,0.7444,0.1687,0.417,0.1921,0.2275,0.7478,0.3492,0.4369,0.2142,0.4581,0.6852,0.2209,0.0,0.1658,1.0
0.671,0.7568,0.4796,0.3215,0.8858,0.9684,0.2222,0.7644,0.6779,0.7342,0.0,0.4806,0.1255,0.4334,0.485,0.0152,0.2577,0.3878,0.8673,0.4876,0.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1121,0.5158,0.244,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,
0.27,0.0,0.295,0.3778,0.0,0.2871,0.6611,0.0385,0.7945,0.0571,0.6772,0.0,0.3932,0.206,0.8106,0.8858,0.2051,0.8493,0.0,0.2239,0.0
0.95,0.0,0.6427,0.4652,0.1565,0.4863,0.837,0.1121,0.417,0.1402,0.2275,0.6979,0.3853,0.4369,0.2999,0.421,0.7979,0.1634,0.0,0.0829,
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3131,0.4369,0.2571,0.4581,0.6852,0.2209,0.0,0.1658,0.0
0.27,0.0,0.295,0.3778,0.0,0.2871,0.6611,0.0385,0.7945,0.0571,0.6772,0.0,0.3932,0.206,0.8106,0.8858,0.2051,0.8493,0.0,0.2239,1.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.718,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4614,0.8673,0.4876,0.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,
0.683,1.0,0.5228,0.0815,0.8451,0.7005,0.1611,0.5232,0.4308,0.7497,0.2152,0.5932,0.1234,0.6714,0.2588,0.1951,0.1142,0.5639,0.233,0.9735,
0.95,0.0,0.6427,0.4652,0.1565,0.4863,0.837,0.1121,0.417,0.1402,0.2275,0.6979,0.3853,0.4369,0.2999,0.421,0.7979,0.1634,0.0,0.0829,1.0
0.672,0.964,0.506,0.0622,0.8685,0.6868,0.1574,0.5323,0.4506,0.7425,0.2116,0.6002,0.1183,0.6838,0.2545,0.2166,0.0954,0.5616,0.2301,0.9718,0.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,1.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,0.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,
0.95,0.0,0.6427,0.5393,0.1565,0.4176,0.7444,0.1687,0.417,0.1921,0.2275,0.7478,0.3492,0.4369,0.2142,0.4581,0.6852,0.2209,0.0,0.1658,0.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,0.0
0.68,0.985,0.506,0.0622,0.8685,0.6868,0.1574,0.5232,0.4506,0.7352,0.2116,0.6002,0.1241,0.6838,0.2545,0.2111,0.1007,0.5616,0.2301,0.9718,1.0
0.654,0.7598,0.5372,0.2948,0.892,0.9478,0.2241,0.7452,0.6838,0.7186,0.0,0.4835,0.1277,0.4387,0.4884,0.0163,0.2457,0.4407,0.8702,0.4892,0.0
0.27,0.0,0.295,0.3778,0.0,0.2871,0.6611,0.0385,0.7945,0.0571,0.6772,0.0,0.3932,0.206,0.8106,0.8858,0.2051,0.8493,0.0,0.2239,1.0
0.27,0.0,0.295,0.3778,0.0,0.2871,0.6611,0.0385,0.7945,0.0571,0.6772,0.0,0.3932,0.206,0.8106,0.8858,0.2051,0.8493,0.0,0.2239,0.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,
0.672,0.985,0.506,0.0622,0.8685,0.6868,0.1574,0.5232,0.4506,0.7352,0.2116,0.6002,0.1183,0.6838,0.2545,0.2136,0.1067,0.5616,0.2301,0.9718,
0.27,0.0,0.295,0.3778,0.0,0.2871,0.6611,0.0385,0.7945,0.0571,0.6772,0.0,0.3932,0.206,0.8106,0.8858,0.2051,0.8493,0.0,0.2239,1.0
0.671,0.7568,0.53,0.2904,0.8858,0.9684,0.2222,0.7644,0.6779,0.7342,0.0,0.4806,0.1255,0.4334,0.485,0.0152,0.2577,0.3878,0.8673,0.4876,
0.702,0.7027,0.3957,0.3007,0.7653,0.842,0.4241,0.8732,0.5237,0.7705,0.0758,0.6361,0.1154,0.4831,0.365,0.0412,0.2352,0.275,0.8791,0.529,1.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,0.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,1.0
0.672,0.985,0.506,0.0622,0.8685,0.6868,0.1574,0.5232,0.4506,0.7352,0.2116,0.6002,0.1241,0.6838,0.2545,0.2136,0.1007,0.5616,0.2301,0.9718,
0.701,0.8138,0.3549,0.4474,0.8498,0.8489,0.2463,0.7826,0.5296,0.7165,0.0423,0.5414,0.1342,0.3286,0.5039,0.0341,0.2246,0.4373,1.0,0.3748,1.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,0.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.417,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2785,0.0,0.1658,
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,1.0
0.27,0.0,0.295,0.3778,0.0,0.2871,0.6611,0.0385,0.7945,0.0571,0.6772,0.0,0.3932,0.206,0.8106,0.8858,0.2051,0.8493,0.0,0.2239,0.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,1.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.417,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2785,0.0,0.1658,0.0
0.804,0.0,0.53,0.5437,0.1581,0.4904,0.8426,0.1133,0.4209,0.1942,0.3175,0.7019,0.3882,0.4405,0.3016,0.405,0.8039,0.2232,0.0,0.0829,
0.565,0.7838,0.47,0.3496,0.9531,0.7459,0.3537,0.6738,0.7134,0.7248,0.0388,0.5633,0.1688,0.3446,0.3916,0.0204,0.2817,0.5362,0.8968,0.5041,0.0
0.672,0.985,0.506,0.0622,0.8685,0.6868,0.1574,0.5232,0.4506,0.7352,0.2116,0.6002,0.1241,0.6838,0.2545,0.2136,0.1007,0.5616,0.2301,0.9718,1.0
0.672,0.985,0.506,0.0622,0.8685,0.6868,0.1574,0.5232,0.4506,0.7352,0.2116,0.6002,0.1241,0.6838,0.2545,0.2111,0.1067,0.5616,0.2301,0.9718,0.0
0.27,0.0,0.295,0.3778,0.0,0.2871,0.6611,0.0385,0.7945,0.0571,0.6772,0.0,0.3932,0.206,0.8106,0.8858,0.2051,0.8493,0.0,0.2239,1.0
0.95,0.0,0.6427,0.5393,0.1565,0.4176,0.7444,0.1687,0.417,0.1921,0.2275,0.7478,0.3492,0.4369,0.2142,0.4581,0.6852,0.2209,0.0,0.1658,0.0
0.323,0.0,0.0983,0.0548,0.3365,0.1745,0.5093,0.1291,1.0,0.0,0.5326,0.2144,0.3514,0.4902,0.6452,1.0,0.0,0.7503,0.0,0.3566,1.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2142,0.4581,0.6852,0.2209,0.0,0.1658,1.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,0.0
0.286,0.0,0.3525,0.0,0.0,0.3201,0.7056,0.0476,0.8538,0.0737,0.7196,0.0,0.4264,0.2345,0.8569,0.9429,0.2397,0.5823,0.0,0.2371,1.0
0.661,0.7688,0.4988,0.3022,0.9014,0.9615,0.2278,0.7554,0.6937,0.7072,0.0,0.4885,0.1154,0.4085,0.4747,0.0174,0.2847,0.3982,0.882,0.4959,0.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,
0.672,0.985,0.506,0.0622,0.8685,0.6868,0.1722,0.5323,0.4506,0.7352,0.2116,0.6002,0.1241,0.6838,0.2476,0.2136,0.1007,0.5524,0.2301,0.9718,
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.718,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4614,0.8673,0.4876,
0.638,0.7417,0.5084,0.3378,0.9014,0.9464,0.2167,0.7475,0.6601,0.7383,0.0,0.4716,0.1494,0.421,0.4936,0.013,0.2757,0.4005,0.8496,0.4776,
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.417,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2785,0.0,0.1658,1.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,0.0
0.651,0.7568,0.5324,0.2919,0.8873,0.9423,0.2222,0.7656,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2742,0.389,0.8673,0.4876,1.0
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,0.0
0.945,0.0,0.6355,0.4607,0.1565,0.4148,0.7407,0.1676,0.6107,0.19,0.2257,0.6949,0.3463,0.4334,0.2562,0.4551,0.6799,0.2186,0.0,0.1658,
0.95,0.0,0.6427,0.4652,0.1565,0.4176,0.7444,0.1687,0.5158,0.1921,0.2275,0.7478,0.3492,0.4369,0.2571,0.4395,0.6852,0.2209,0.0,0.1658,0.0
0.63,0.7568,0.5324,0.2919,0.8873,0.9712,0.2222,0.7418,0.6798,0.7362,0.0,0.4816,0.1263,0.4352,0.4859,0.0156,0.2585,0.4373,0.8673,0.4876,1.0
0.672,0.985,0.506,0.0622,0.8685,0.6868,0.1574,0.5232,0.4506,0.7352,0.2116,0.6002,0.1241,0.6838,0.2545,0.2136,0.1007,0.5616,0.2301,0.9718,
